MANDT;VBELN;POSNR;MATNR;MATWA;PMATN;CHARG;MATKL;ARKTX;PSTYV;POSAR;LFREL;FKREL;UEPOS;GRPOS;ABGRU;PRODH;PRODH_UNIV_SALES_PARNT_NODID;PRODH_UNIV_SALES_DET_ORIGIN;PRODH_UNIV_BATDET_PARNT_NODID;PRODH_UNIV_BATDET_DET_ORIGIN;ZWERT;ZMENG;ZIEME;UMZIZ;UMZIN;MEINS;SMENG;ABLFZ;ABDAT;ABSFZ;POSEX;KDMAT;KBVER;KEVER;VKGRU;VKAUS;GRKOR;FMENG;UEBTK;UEBTO;UNTTO;FAKSP;ATPKZ;RKFKF;SPART;GSBER;NETWR;WAERK;ANTLF;KZTLF;CHSPL;KWMENG;LSMENG;KBMENG;KLMENG;VRKME;UMVKZ;UMVKN;BRGEW;NTGEW;GEWEI;VOLUM;VOLEH;VBELV;POSNV;VGBEL;VGPOS;VOREF;UPFLU;ERLRE;LPRIO;WERKS;LGORT;VSTEL;ROUTE;STKEY;STDAT;STLNR;STPOS;AWAHR;ERDAT;ERNAM;ERZET;TAXM1;TAXM2;TAXM3;TAXM4;TAXM5;TAXM6;TAXM7;TAXM8;TAXM9;VBEAF;VBEAV;VGREF;NETPR;KPEIN;KMEIN;SHKZG;SKTOF;MTVFP;SUMBD;KONDM;KTGRM;BONUS;PROVG;EANNR;PRSOK;BWTAR;BWTEX;XCHPF;XCHAR;LFMNG;STAFO;WAVWR;KZWI1;KZWI2;KZWI3;KZWI4;KZWI5;KZWI6;STCUR;AEDAT;EAN11;FIXMG;PRCTR;MVGR1;MVGR2;MVGR3;MVGR4;MVGR5;KMPMG;SUGRD;SOBKZ;VPZUO;PAOBJNR;PS_PSP_PNR;AUFNR;VPMAT;VPWRK;PRBME;UMREF;KNTTP;KZVBR;SERNR;OBJNR;ABGRS;BEDAE;CMPRE;CMTFG;CMPNT;CMKUA;CUOBJ;CUOBJ_CH;CEPOK;KOUPD;SERAIL;ANZSN;NACHL;MAGRV;MPROK;VGTYP;PROSA;UEPVW;KALNR;KLVAR;SPOSN;KOWRR;STADAT;EXART;PREFE;KNUMH;CLINT;CHMVS;STLTY;STLKN;STPOZ;STMAN;ZSCHL_K;KALSM_K;KALVAR;KOSCH;UPMAT;UKONM;MFRGR;PLAVO;KANNR;CMPRE_FLT;ABFOR;ABGES;J_1BCFOP;J_1BTAXLW1;J_1BTAXLW2;J_1BTXSDC;WKTNR;WKTPS;SKOPF;KZBWS;WGRU1;WGRU2;KNUMA_PI;KNUMA_AG;KZFME;LSTANR;TECHS;MWSBP;BERID;PCTRF;LOGSYS_EXT;J_1BTAXLW3;J_1BTAXLW4;J_1BTAXLW5;STOCKLOC;SLOCTYPE;MSR_RET_REASON;MSR_REFUND_CODE;MSR_APPROV_BLOCK;NRAB_KNUMH;TRMRISK_RELEVANT;SGT_RCAT;VBKD_POSNR;VEDA_POSNR;HANDOVERLOC;EXT_REF_ITEM_ID;HANDOVERDATE;HANDOVERTIME;TC_AUT_DET;MANUAL_TC_REASON;FISCAL_INCENTIVE;TAX_SUBJECT_ST;FISCAL_INCENTIVE_ID;SPCSTO;REVACC_REFID;REVACC_REFTYPE;_DATAAGING;ABSTA;BESTA;CMPPI;CMPPJ;COSTA;DCSTA;FKSAA;FSSTA;GBSTA;LFGSA;LFSTA;LSSTA;MANEK;RFGSA;RFSTA;UVALL;UVFAK;UVPRS;UVVLK;UVP01;UVP02;UVP03;UVP04;UVP05;WBSTA;EMCST;SLCST;TOTAL_LCCST;PCSTA;DGSTA;SDSSTA;DP_CLEAR_STA_ITM;CMTD_DELIV_DATE;CMTD_DELIV_CREADATE;CMTD_DELIV_QTY_SU;REQQTY_BU;HANDLE;PBS_STATE;IFRS15_RELEVANCE;IFRS15_TOTAL_SSP;REVFP;CAPPED_NET_AMOUNT;CAPPED_NET_AMOUNT_ALERT_THLD;CATS_OVERTIME_CATEGORY;SESSION_CREATION_DATE;SESSION_CREATION_TIME;ORIGINAL_PLANT;ATP_ABC_SUBSTITUTION_STATUS;DUMMY_SLSDOCITEM_INCL_EEW_PS;PO_QUAN;PO_UNIT;MILL_SE_GPOSN;MILL_BATCH_SEL_F;CPD_UPDAT;ZAPCGKI;APCGK_EXTENDI;ZABDATI;AUFPL_OLC;APLZL_OLC;AD01PROFNR;ADMOI;ADICC;ADPRI;ADDNS;ADACN;LABSG;FABSG;PR_L_L;PR_F_F;PR_F_L;FERC_IND;FSH_SEASON_YEAR;FSH_SEASON;FSH_COLLECTION;FSH_THEME;FSH_CRSD;FSH_SEAREF;FSH_CANDATE;FSH_PSM_PFM_SPLIT;FSH_VAS_REL;FSH_VAS_PRNT_ID;FSH_TRANSACTION;FSH_ITEM_GROUP;FSH_ITEM;FSH_VASREF;FSH_GRID_COND_REC;FSH_PQR_UEPOS;RFM_SCC_INDICATOR;KOSTL;FONDS;FISTL;FKBER;GRANT_NBR;BUDGET_PD;IUID_RELEVANT;EQUNR;EQART;J_3GLVART;J_3GDATVO;J_3GDATBI;J_3GBELNRI;J_3GPOSNRI;PRS_OBJNR;PRS_SD_SPSNR;PRS_WORK_PERIOD;TAS;BETC;MOD_ALLOW;CANCEL_ALLOW;PAY_METHOD;BPN;REP_FREQ;FMFGUS_KEY;RFM_PSST_RULE;RFM_PSST_GROUP;PARGB;AUFPL_OAA;APLZL_OAA;VLCENDCU;WRF_CHARSTC1;WRF_CHARSTC2;WRF_CHARSTC3;ARSNUM;ARSPOS;WTYSC_CLMITEM
100;2706;10;TG12;TG12;;;L001;Trad.Good 12,Reorder Point,Reg.Trad.;TAN;;;A;0;0;70;;;;;;0;0;ST;1;1;ST;0;0;;0;;HANACT2;0;0;;;0;;;0;0;;;;00;;87.75;USD;0;;;5;5;5;5;ST;1;1;50;45;KG;5;M3;;0;20001599;10;;X;;0;1710;;1710;;;;;0;100;14.03.2020;S4H_PAI;19:44:25;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;8.1;87.75;87.75;87.75;0;0;0;1.00000;17.03.2020;;;YB700;;;;;;0;;;1;24507;;;;;;0;;;;;;KSV;18.25;;X;1.00000;0;0;;;;0;;;;B;;;0;;;X;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;3.51;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;C;;;;;;;;C;C;A;;;;;C;C;C;C;;;;;;;;;;;;;;20.03.2020;16.03.2020;5;5;1286171F0DDD1EDA99C586BF8FEFADEB;;;0;;0;0;;14.03.2020;19:44:56;;;;0;;0;;03/16/2020 21:13:59;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000000;10;TG11;TG11;;;L001;Trad.Good 11,PD,Reg.Trading;AFN;;;;0;0;72;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;87.75;USD;0;;;5;0;5;5;ST;1;1;5;500;KG;5;M3;;0;;0;;;A;2;1710;;1710;TR0002;;;;0;0;09.10.2017;S4H_SD;13:00:47;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;67.5;87.75;87.75;87.75;0;0;0;1.00000;09.10.2017;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;SFS;KSV;18.25;;;1.00000;0;0;;;;0;;;;;;;0;;;X;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;3.51;1710;;S4HEWM100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;C;;;;;;;;C;;;;;C;A;C;C;C;C;;;;;;;;;;;;;;;;0;5;0ADC9D1324481EE7AB9E3BB9191398F8;;;0;;0;0;;;00:00:00;;;;0;;0;;10/09/2017 06:27:56;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000002;10;TG11;TG11;;;L001;Dummy Text;AFN;;;;0;0;56;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;87.75;USD;0;;;5;0;5;5;ST;1;1;90;81;KG;0.9;M3;;0;;0;;;A;2;1710;;1710;;;;;0;0;17.10.2018;S4H_SD_DEM;11:11:20;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;68.9;87.75;87.75;87.75;0;0;0;1.00000;17.10.2018;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;;KSV;18.25;;;1.00000;0;0;;;;0;;;;;;;0;;;X;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;3.51;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;C;;;;;;;;C;;;;;C;A;C;C;C;C;;;;;;;;;;;;;;;;0;5;0AD0658A6F041EE8B4BFABFDFA7952EF;;;0;;0;0;;17.10.2018;11:11:23;;;;0;;0;;10/17/2018 04:14:49;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000003;10;TG11;TG11;;;L001;Trad.Good 11,PD,Reg.Trading;AFN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;263.25;USD;0;;;15;0;15;15;ST;1;1;270;243;KG;2.7;M3;;0;;0;;;A;2;1710;;1710;;;;;0;0;08.10.2019;S4H_SD;11:13:34;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;206.7;263.25;263.25;263.25;0;0;0;1.00000;08.10.2019;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;;KSV;18.25;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;10.53;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;08.10.2019;08.10.2019;15;15;1246368BD7AA1ED9BAB7954F31FDBF86;;;0;;0;0;;08.10.2019;11:13:54;;;;0;;0;;10/08/2019 06:45:47;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000004;10;TG11;TG11;;;L001;Trad.Good 11,PD,Reg.Trading;AFN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;0;USD;0;;;0;0;0;0;ST;1;1;0;0;KG;0;M3;;0;;0;;;A;2;1710;;1710;;;;;0;0;09.10.2019;S4H_SD;12:10:50;1;;;;;;;;;0;0;;0;1;ST;;X;SR;;;01;;;;X;;;;;0;;0;0;0;0;0;0;0;1.00000;;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;;KSV;0;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;0.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;A;;;;;A;A;C;C;C;C;;;;;;;;;;;;;;;;0;0;1246368BD7AA1ED9BAD1BABBE8AD4BBD;;;0;;0;0;;09.10.2019;12:11:34;;;;0;;0;;10/09/2019 05:11:34;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000005;10;TG12;TG12;;;L001;Trad.Good 12,Reorder Point,Reg.Trad.;AFN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;87.75;USD;0;;;5;0;5;5;ST;1;1;50;45;KG;5;M3;;0;;0;;;A;2;1710;;1710;;;;;0;0;09.10.2019;S4H_SD;12:12:19;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;8.1;87.75;87.75;87.75;0;0;0;1.00000;;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;;KSV;18.25;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;3.51;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;A;;;;;A;A;C;C;C;C;;;;;;;;;;;;;;09.10.2019;09.10.2019;5;5;1246368BD7AA1ED9BAD1C13F3167EBD9;;;0;;0;0;;09.10.2019;12:12:21;;;;0;;0;;10/09/2019 05:12:21;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000007;10;TG11;TG11;;;L001;Trad.Good 11,PD,Reg.Trading;AFN;;;;0;0;70;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;87.75;USD;0;;;5;0;5;5;ST;1;1;90;81;KG;0.9;M3;;0;;0;;;A;2;1710;;1710;;;;;0;0;09.10.2019;S4H_SD;14:01:46;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;68.9;87.75;87.75;87.75;0;0;0;1.00000;09.10.2019;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;;KSV;18.25;;;1.00000;0;0;;;;0;;;;;;;0;;;X;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;3.51;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;C;;;;;;;;C;;;;;C;A;C;C;C;C;;;;;;;;;;;;;;09.10.2019;09.10.2019;5;5;1246368BD7AA1ED9BAD3AA954F586EC1;;;0;;0;0;;09.10.2019;14:01:53;;;;0;;0;;10/09/2019 07:09:24;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;10000010;10;TG13;TG13;;;L001;Trad.Good 13,Reorder Point,Thrd Party;AFN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;169;USD;0;;;10;0;10;10;ST;1;1;100;90;KG;10;M3;;0;;0;;;A;0;1710;;1710;;;;;0;0;22.10.2019;S4H_SD;10:27:29;1;;;;;;;;;0;0;;16.9;1;ST;;X;SR;;;01;;;;X;;;;;0;;127.6;169;169;169;0;0;0;1.00000;;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;;;KSV;17.58;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;17.5760000000000000;;0;;;;;;0;;;;;;;;;;6.76;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;22.10.2019;22.10.2019;10;10;1246368BD7AA1ED9BD96D197A562521A;;;0;;0;0;;22.10.2019;10:27:55;;;;0;;0;;10/22/2019 03:27:55;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000001;10;FG226;FG226;;;L004;FIN226,MTO,PD,Batch-Fifo;CBAG;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;353.5;USD;0;;;10;0;10;10;ST;1;1;74;50;KG;0;;20000001;10;;0;;;B;0;1710;;1710;TR0002;;;;0;0;20.10.2017;S4H_PP;11:18:02;1;;;;;;;;;0;0;;35.35;1;ST;;X;SP;;;03;;;;X;;;X;X;0;;265.8;353.5;353.5;353.5;0;0;0;1.00000;;4012345110104;;YB110;;;;;;0;;E;2;0;;;;;;0;M;;;VB0020000001000010;SFS;BB6;36.76;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;36.7640000000000000;;0;;;;;;0;;M;;;;;;;;14.14;1710;;S4HCLNT100;;;;;;;;;;;;10;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;10;0EB063A8AB041EE7ADB10ABCBB9D2A1D;;;0;;0;0;;;00:00:00;;;;0;;0;;10/20/2017 04:18:20;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000002;10;FG226;FG226;;;L004;FIN226,MTO,PD,Batch-Fifo;CBAG;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;318.15;USD;0;;;10;0;10;10;ST;1;1;74;50;KG;0;;20000001;10;20000001;10;;X;B;0;1710;;1710;TR0002;;;;0;0;20.10.2017;S4H_PP;11:51:04;1;;;;;;;;;0;0;;31.82;1;ST;;X;SP;;;03;;;;X;;;X;X;0;;265.8;353.5;318.15;318.15;0;0;0;1.00000;;4012345110104;;YB110;;;;;;0;;E;2;0;;;;;;0;M;;;VB0020000002000010;SFS;BB6;33.09;;;1.00000;0;0;;;;0;;;A;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;33.0880000000000000;;0;;;;;;0;;M;;;;;;;;12.73;1710;;S4HCLNT100;;;;;;;;;;;;10;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;10;0EB063A8AB041EE7ADB19E59B083EB51;;;0;;0;0;;;00:00:00;;;;0;;0;;10/20/2017 04:53:59;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000003;10;FG226;FG226;;;L004;FIN226,MTO,PD,Batch-Fifo;CBAG;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;176.75;USD;0;;;5;0;5;5;ST;1;1;37;25;KG;0;;20000003;10;;0;;;B;2;1710;;1710;TR0002;;;;0;0;16.11.2017;S4H_SD_DEM;10:19:44;1;;;;;;;;;0;0;;35.35;1;ST;;X;SP;;;03;;;;X;;;X;X;0;;132.9;176.75;176.75;176.75;0;0;0;1.00000;;4012345110104;;YB110;;;;;;0;;E;2;0;;;;;;0;M;;;VB0020000003000010;SFS;BB6;35.35;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;35.3500000000000000;;0;;;;;;0;;M;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;10;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;5;0A6EC3B5F4441EE7B2D6F5463CDECAB1;;;0;;0;0;;;00:00:00;;;;0;;0;;11/16/2017 02:19:47;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000004;10;FG226;FG226;;;L004;FIN226,MTO,PD,Batch-Fifo;CBAG;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;353.5;USD;0;;;10;0;10;10;ST;1;1;74;50;KG;0;;20000004;10;;0;;;B;2;1710;;1710;TR0002;;;;0;0;09.03.2018;S4H_SD_DEM;13:41:05;1;;;;;;;;;0;0;;35.35;1;ST;;X;SP;;;03;;;;X;;;X;X;0;;265.8;353.5;353.5;353.5;0;0;0;1.00000;;4012345110104;;YB110;;;;;;0;;E;2;0;;;;;;0;M;;;VB0020000004000010;SFS;BB6;35.35;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;35.3500000000000000;;0;;;;;;0;;M;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;10;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;10;12408B9FCA8A1ED888F3F0B354CF146D;;;0;;0;0;;;00:00:00;;;;0;;0;;03/09/2018 05:41:13;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000006;10;FG226;FG226;;;L004;FIN226,MTO,PD,Batch-Fifo;CBAG;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;353.5;USD;0;;;10;0;10;10;ST;1;1;74;50;KG;0;;20000006;10;;0;;;B;2;1710;;1710;TR0002;;;;0;0;05.04.2018;S4H_SD_DEM;20:02:48;1;;;;;;;;;0;0;;35.35;1;ST;;X;SP;;;03;;;;X;;;X;X;0;;265.8;353.5;353.5;353.5;0;0;0;1.00000;;4012345110104;;YB110;;;;;;0;;E;2;0;;;;;;0;M;;;VB0020000006000010;SFS;BB6;35.35;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;35.3500000000000000;;0;;;;;;0;;M;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;10;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;10;126EE31C69721EE88EA189FF46B50C5E;;;0;;0;0;;;00:00:00;;;;0;;0;;04/05/2018 13:02:52;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000007;10;FG226;FG226;;;L004;Dummy Text;CBAG;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;353.5;USD;0;;;10;0;10;10;ST;1;1;74;50;KG;0;;20000007;10;;0;;;B;2;1710;;1710;;;;;0;0;15.10.2018;S4H_SD_DEM;07:29:16;1;;;;;;;;;0;0;;35.35;1;ST;;X;SP;;;03;;;;X;;;X;X;0;;265.8;353.5;353.5;353.5;0;0;0;1.00000;;4012345110104;;YB110;;;;;;0;;E;2;0;;;;;;0;M;;;VB0020000007000010;;BB6;35.35;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;35.3500000000000000;;0;;;;;;0;;M;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;10;0AD0658A6F041ED8B48980E9FF9F5AD0;;;0;;0;0;;15.10.2018;07:29:40;;;;0;;0;;10/15/2018 00:29:36;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000008;10;TG11;TG11;;;L001;Dummy Text;AGN;;;;0;0;56;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;175.5;USD;0;;;10;0;10;10;ST;1;1;180;162;KG;1.8;M3;;0;;0;;;B;0;1710;;1710;;;;;0;0;25.10.2018;S4H_SD_DEM;07:43:33;1;;;;;;;;;0;0;;17.55;1;ST;;X;SR;;;01;;;;X;;;;;0;;137.8;175.5;175.5;175.5;0;0;0;1.00000;25.10.2018;;;YB700;;;;;;0;;;1;0;;;;;;0;;;;VB0020000008000010;;KSV;18.25;;;1.00000;0;0;;;;0;;;;;;;0;;;X;;;;;0;0;;0;0;;;;;;;;;;;18.2520000000000000;;0;;;;;;0;;;;;;;;;;7.02;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;C;;;;;;;;C;;;;;C;A;C;C;C;C;;;;;;;;;;;;;;;;0;10;0AD0658A6F041ED8B685359721E28381;;;0;;0;0;;25.10.2018;07:43:37;;;;0;;0;;10/25/2018 00:46:12;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000009;10;CM-FL-V01;CM-FL-V01;;;L004;Forklift;CBAQ;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;8000;USD;0;;;1;0;0;0;ST;1;1;3;2;KG;0;;20000009;10;;0;;;B;0;1710;;1710;;;06.11.2018;;0;0;06.11.2018;S4H_SD;09:19:13;1;;;;;;;;;0;0;;8000;1;ST;;X;SP;A;;;;;;X;;;;;0;;4000;8000;8000;8000;0;0;0;1.00000;;;;YB110;;;;;;0;;E;;0;;;;;;0;M;;;VB0020000009000010;;KEK;8320;;;1.00000;2586;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;8320.0000000000000000;;0;;;;;;0;;M;;;;;;;;320;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;C;C;;;C;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;1;0AD0658A6F041EE8B8B4A128053B0553;;;0;;0;0;;06.11.2018;09:24:18;;;;0;;0;;11/06/2018 01:24:17;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000009;20;CM-FL-V00;CM-FL-V00;;;L004;Forklift;CBAQ;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;58800;USD;0;;;7;0;0;0;ST;1;1;10.500;8400;KG;0;;20000009;20;;0;;;B;0;1710;;1710;;;06.11.2018;;0;0;06.11.2018;S4H_MM;12:09:26;1;;;;;;;;;0;0;;8400;1;ST;;X;SP;A;;;;;;X;;;;;0;;28000;58800;58800;58800;0;0;0;1.00000;;;;YB110;;;;;;0;;E;;0;;;;;;0;M;;;VB0020000009000020;;KEK;8736;;;1.00000;2618;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;8736.0000000000000000;;0;;;;;;0;;M;;;;;;;;2352;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;C;C;;;C;;C;C;C;C;C;C;;;;;;;;;;;;;;;;0;7;0AD0658A6F041EE8B8B79F93CCCA8A7E;;;0;;0;0;;06.11.2018;12:12:07;;;;0;;0;;11/06/2018 04:12:07;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
