MANDT;MATNR;ERSDA;CREATED_AT_TIME;ERNAM;LAEDA;AENAM;VPSTA;PSTAT;LVORM;MTART;MBRSH;MATKL;BISMT;MEINS;BSTME;ZEINR;ZEIAR;ZEIVR;ZEIFO;AESZN;BLATT;BLANZ;FERTH;FORMT;GROES;WRKST;NORMT;LABOR;EKWSL;BRGEW;NTGEW;GEWEI;VOLUM;VOLEH;BEHVO;RAUBE;TEMPB;DISST;TRAGR;STOFF;SPART;KUNNR;EANNR;WESCH;BWVOR;BWSCL;SAISO;ETIAR;ETIFO;ENTAR;EAN11;NUMTP;LAENG;BREIT;HOEHE;MEABM;PRDHA;AEKLK;CADKZ;QMPUR;ERGEW;ERGEI;ERVOL;ERVOE;GEWTO;VOLTO;VABME;KZREV;KZKFG;XCHPF;VHART;FUELG;STFAK;MAGRV;BEGRU;DATAB;LIQDT;SAISJ;PLGTP;MLGUT;EXTWG;SATNR;ATTYP;KZKUP;KZNFM;PMATA;MSTAE;MSTAV;MSTDE;MSTDV;TAKLV;RBNRM;MHDRZ;MHDHB;MHDLP;INHME;INHAL;VPREH;ETIAG;INHBR;CMETH;CUOBF;KZUMW;KOSCH;SPROF;NRFHG;MFRPN;MFRNR;BMATN;MPROF;KZWSM;SAITY;PROFL;IHIVI;ILOOS;SERLV;KZGVH;XGCHP;KZEFF;COMPL;IPRKZ;RDMHD;PRZUS;MTPOS_MARA;BFLME;MATFI;CMREL;BBTYP;SLED_BBD;GTIN_VARIANT;GENNR;RMATP;GDS_RELEVANT;WEORA;HUTYP_DFLT;PILFERABLE;WHSTC;WHMATGR;HNDLCODE;HAZMAT;HUTYP;TARE_VAR;MAXC;MAXC_TOL;MAXL;MAXB;MAXH;MAXDIM_UOM;HERKL;MFRGR;QQTIME;QQTIMEUOM;QGRP;SERIAL;PS_SMARTFORM;LOGUNIT;CWQREL;CWQPROC;CWQTOLGR;ADPROF;IPMIPPRODUCT;ALLOW_PMAT_IGNO;MEDIUM;COMMODITY;ANIMAL_ORIGIN;TEXTILE_COMP_IND;LAST_CHANGED_TIME;MATNR_EXTERNAL;CHML_CMPLNC_RLVNCE_IND;LOGISTICAL_MAT_CATEGORY;SALES_MATERIAL;IDENTIFICATION_TAG_TYPE;SGT_CSGR;SGT_COVSA;SGT_STAT;SGT_SCOPE;SGT_REL;ANP;PSM_CODE;FSH_MG_AT1;FSH_MG_AT2;FSH_MG_AT3;FSH_SEALV;FSH_SEAIM;FSH_SC_MID;DUMMY_PRD_INCL_EEW_PS;ZZ1_CUSTOMFIELDHIGHRIS_PRD;ZZ1_CUSTOMFIELDRISKMIT_PRD;ZZ1_CUSTOMFIELDRISKREA_PRD;SCM_MATID_GUID16;SCM_MATID_GUID22;SCM_MATURITY_DUR;SCM_SHLF_LFE_REQ_MIN;SCM_SHLF_LFE_REQ_MAX;SCM_PUOM;RMATP_PB;PROD_SHAPE;MO_PROFILE_ID;OVERHANG_TRESH;BRIDGE_TRESH;BRIDGE_MAX_SLOPE;HEIGHT_NONFLAT;HEIGHT_NONFLAT_UOM;SCM_KITCOMP;SCM_PROD_PAOOPT;SCM_BOD_DEPLVL;SCM_RESTRICT_INVBAL;SCM_DRP_GL_STOCK;SCM_EXCL_EXPEDITE;_CWM_XCWMAT;_CWM_VALUM;_CWM_TOLGR;_CWM_TARA;_CWM_TARUM;_BEV1_LULEINH;_BEV1_LULDEGRP;_BEV1_NESTRUCCAT;_DSD_SL_TOLTYP;_DSD_SV_CNT_GRP;_DSD_VC_GROUP;_SAPMP_KADU;_SAPMP_ABMEIN;_SAPMP_KADP;_SAPMP_BRAD;_SAPMP_SPBI;_SAPMP_TRAD;_SAPMP_KEDU;_SAPMP_SPTR;_SAPMP_FBDK;_SAPMP_FBHK;_SAPMP_RILI;_SAPMP_FBAK;_SAPMP_AHO;_SAPMP_MIFRR;_STTPEC_SERTYPE;_STTPEC_SYNCACT;_STTPEC_SYNCTIME;_STTPEC_SYNCCHG;_STTPEC_COUNTRY_REF;_STTPEC_PRDCAT;_VSO_R_TILT_IND;_VSO_R_STACK_IND;_VSO_R_BOT_IND;_VSO_R_TOP_IND;_VSO_R_STACK_NO;_VSO_R_PAL_IND;_VSO_R_PAL_OVR_D;_VSO_R_PAL_OVR_W;_VSO_R_PAL_B_HT;_VSO_R_PAL_MIN_H;_VSO_R_TOL_B_HT;_VSO_R_NO_P_GVH;_VSO_R_QUAN_UNIT;_VSO_R_KZGVH_IND;PACKCODE;DG_PACK_STATUS;SRV_DURA;SRV_DURA_UOM;SRV_SERWI;SRV_ESCAL;SOM_CYCLE;SOM_CYCLE_RULE;SOM_TC_SCHEMA;MCOND;RETDELC;LOGLEV_RETO;NSNID;ICFA;RIC_ID;OVLPN;ADSPC_SPC;VARID;MSBOOKPARTNO;DPCBT;XGRDT;IMATN;PICNUM;BSTAT;COLOR_ATINN;SIZE1_ATINN;SIZE2_ATINN;COLOR;SIZE1;SIZE2;FREE_CHAR;CARE_CODE;BRAND_ID;FIBER_CODE1;FIBER_PART1;FIBER_CODE2;FIBER_PART2;FIBER_CODE3;FIBER_PART3;FIBER_CODE4;FIBER_PART4;FIBER_CODE5;FIBER_PART5;FASHGRD;MATERIALKURZTEXT
100;1584;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;52748819122;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;308;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1584;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AD9315ABEC;4aOsYzUg7kczoIYjanMhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen
100;1585;24.10.2019;10:30:19;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;FL80;;ST;;;;;;;;0;;;;;;;1;10;0;KG;0;;;;;;;;;;42296584396;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;327;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:19;1585;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C2753F8BEC;4aOsYzUg7kczoIZ2TJ{Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rückfahrkamera
100;1586;24.10.2019;10:30:21;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;300;288;KG;3;M3;;;;;1;;;;7259576956;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;245;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:21;1586;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928FB89808BEC;4aOsYzUg7kczoIZxYO2Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Fahrerkabine - blau lackiert
100;1587;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;42558503695;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;310;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1587;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AD93162BEC;4aOsYzUg7kczoIYjanOhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen
100;1588;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;19555416714;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;378;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1588;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AF8A188BEC;4aOsYzUg7kczoIYlYXYBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen Gruppe 15
100;1589;24.10.2019;10:30:19;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;FL80;;ST;;;;;;;;0;;;;;;;1;10;0;KG;0;;;;;;;;;;35175419382;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;302;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:19;1589;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C275400BEC;4aOsYzUg7kczoIZ2TK0Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rückfahrkamera
100;1590;24.10.2019;10:30:21;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;300;288;KG;3;M3;;;;;1;;;;27823781220;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;297;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:21;1590;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928FB89810BEC;4aOsYzUg7kczoIZxYO4Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Fahrerkabine - blau lackiert
100;1591;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;49121595273;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;499;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1591;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AD9316ABEC;4aOsYzUg7kczoIYjanQhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen
100;1592;24.10.2019;10:30:19;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;FL80;;ST;;;;;;;;0;;;;;;;1;10;0;KG;0;;;;;;;;;;13880188263;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;450;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:19;1592;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C275408BEC;4aOsYzUg7kczoIZ2TK2Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rückfahrkamera
100;1593;24.10.2019;10:30:21;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;300;288;KG;3;M3;;;;;1;;;;13202295843;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;492;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:21;1593;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928FB89818BEC;4aOsYzUg7kczoIZxYO6Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Fahrerkabine - blau lackiert
100;1594;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;40517994240;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;247;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1594;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AF8A190BEC;4aOsYzUg7kczoIYlYXaBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen Gruppe 16
100;1595;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;4847781081;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;229;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1595;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AD93172BEC;4aOsYzUg7kczoIYjanShx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen
100;1596;24.10.2019;10:30:19;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;FL80;;ST;;;;;;;;0;;;;;;;;55;49;KG;3;M3;;;;;1;;;;19045943006;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;261;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:19;1596;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C275410BEC;4aOsYzUg7kczoIZ2TK4Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Extras
100;1597;24.10.2019;10:30:21;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;300;288;KG;3;M3;;;;;1;;;;30535292325;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;437;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:21;1597;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928FB89820BEC;4aOsYzUg7kczoIZxYO8Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Fahrerkabine - blau lackiert
100;1598;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;42168022763;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;298;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1598;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AF8A198BEC;4aOsYzUg7kczoIYlYXcBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen Gruppe 17
100;1599;24.10.2019;10:30:19;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;FL80;;ST;;;;;;;;0;;;;;;;1;10;0;KG;0;;;;;;;;;;27979734862;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;38;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:19;1599;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C275418BEC;4aOsYzUg7kczoIZ2TK6Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rückfahrkamera
100;1600;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;3856397917;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;169;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1600;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C209148BEC;4aOsYzUg7kczoIZ22HIBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen
100;1601;24.10.2019;10:30:21;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;300;288;KG;3;M3;;;;;1;;;;8550824579;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;35;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:21;1601;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928FB89828BEC;4aOsYzUg7kczoIZxYOABx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Fahrerkabine - blau lackiert
100;1602;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;4234177970;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;200;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1602;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AF8A1A0BEC;4aOsYzUg7kczoIYlYXeBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen Gruppe 18
100;1603;24.10.2019;10:30:19;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;FL80;;ST;;;;;;;;0;;;;;;;1;10;0;KG;0;;;;;;;;;;30745148803;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;377;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:19;1603;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C275420BEC;4aOsYzUg7kczoIZ2TK8Bx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rückfahrkamera
100;1604;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;39947387104;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;84;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1604;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C209150BEC;4aOsYzUg7kczoIZ22HKBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen
100;1605;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KLVD;KLVD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;17020181092;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;393;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1605;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928AF8A1A8BEC;4aOsYzUg7kczoIYlYXgBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Rahmen Gruppe 19
